complexity,loss,equation,score,sympy_format,lambda_format,simulation,parsimony,populations
22,1.9825543,"((((DST * -0.066205755) - max(sqrt(P_dyn + 0.94239485) * Ey, DST * -0.015956456)) - -0.16290371) + (P_dyn * -0.06408605)) - -0.0663561",0.00014360721913229312,"((((DST * -0.066205755) - max(sqrt(P_dyn + 0.94239485) * Ey, DST * -0.015956456)) - -0.16290371) + (P_dyn * -0.06408605)) - -0.0663561","PySRFunction(X=>((((DST * -0.066205755) - max(sqrt(P_dyn + 0.94239485) * Ey, DST * -0.015956456)) - -0.16290371) + (P_dyn * -0.06408605)) - -0.0663561)",43,0.4724451854248861,84
18,1.9825907,"min(sqrt(P_dyn + P_dyn) * ((DST * -0.056951955) - Ey), (DST * -0.056951955) - max(-0.063032575, Ey))",0.0010344178070620094,"min(sqrt(P_dyn + P_dyn) * ((DST * -0.056951955) - Ey), (DST * -0.056951955) - max(-0.063032575, Ey))","PySRFunction(X=>min(sqrt(P_dyn + P_dyn) * ((DST * -0.056951955) - Ey), (DST * -0.056951955) - max(-0.063032575, Ey)))",20,0.5503316905479728,79
30,1.9825938,"(((Ey + DST) * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(max(P_dyn, (P_dyn * P_dyn) + (DST * Ey)) * (min(2.3444412, square(Ey)) + 1.3911495))))) / 1.0620459",4.0576509249657376e-05,"(((Ey + DST) * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(max(P_dyn, (P_dyn * P_dyn) + (DST * Ey)) * (min(2.3444412, square(Ey)) + 1.3911495))))) / 1.0620459","PySRFunction(X=>(((Ey + DST) * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(max(P_dyn, (P_dyn * P_dyn) + (DST * Ey)) * (min(2.3444412, square(Ey)) + 1.3911495))))) / 1.0620459)",1,0.08529937332693173,78
17,1.9826106,"((-0.045076415 * (-1.9046711 + (DST + P_dyn))) - max(Ey, -0.2045019)) * (0.95499015 + (Ey > 0.95808643))",0.00044371033024667505,"((-0.045076415 * (-1.9046711 + (DST + P_dyn))) - max(Ey, -0.2045019)) * (0.95499015 + (Ey > 0.95808643))","PySRFunction(X=>((-0.045076415 * (-1.9046711 + (DST + P_dyn))) - max(Ey, -0.2045019)) * (0.95499015 + (Ey > 0.95808643)))",29,0.38910212098321556,86
23,1.9826344,"min(max(0.5892068, DST * -0.060555782) - 0.13087277, (((DST + (P_dyn / 0.30322394)) * -0.060555782) - (max(-0.034494027, Ey) / 0.64585793)) + 0.48603097)",0.00036627224566109884,"min(max(0.5892068, DST * -0.060555782) - 0.13087277, (((DST + (P_dyn / 0.30322394)) * -0.060555782) - (max(-0.034494027, Ey) / 0.64585793)) + 0.48603097)","PySRFunction(X=>min(max(0.5892068, DST * -0.060555782) - 0.13087277, (((DST + (P_dyn / 0.30322394)) * -0.060555782) - (max(-0.034494027, Ey) / 0.64585793)) + 0.48603097))",36,0.5183923915928792,47
22,1.9827045,"(-0.054064523 * DST) + (min(min((0.45910543 + (-0.04476655 * DST)) / sqrt(P_dyn), Ey) - Ey, Ey) - (Ey * 1.0493308))",0.0003360692519404693,"(-0.054064523 * DST) + (min(min((0.45910543 + (-0.04476655 * DST)) / sqrt(P_dyn), Ey) - Ey, Ey) - (Ey * 1.0493308))","PySRFunction(X=>(-0.054064523 * DST) + (min(min((0.45910543 + (-0.04476655 * DST)) / sqrt(P_dyn), Ey) - Ey, Ey) - (Ey * 1.0493308)))",65,0.762653148284585,81
16,1.9827056,"min(((1.8269138 - Ey) - Ey) + ((DST * -0.084869035) - sqrt(P_dyn)), DST * -0.044636276)",0.0008007365800989224,"min(((1.8269138 - Ey) - Ey) + ((DST * -0.084869035) - sqrt(P_dyn)), DST * -0.044636276)","PySRFunction(X=>min(((1.8269138 - Ey) - Ey) + ((DST * -0.084869035) - sqrt(P_dyn)), DST * -0.044636276))",14,0.3494401318627533,57
15,1.9827213,"min(DST * -0.046663158, ((DST * -0.046663158) - Ey) / ((0.8083296 / P_dyn) + 0.20129842))",0.0005122957906181786,"min(DST * -0.046663158, ((DST * -0.046663158) - Ey) / ((0.8083296 / P_dyn) + 0.20129842))","PySRFunction(X=>min(DST * -0.046663158, ((DST * -0.046663158) - Ey) / ((0.8083296 / P_dyn) + 0.20129842)))",23,0.25310656351234195,24
19,1.982739,"(((-0.3862993 * P_dyn) - max((Ey + (DST * 0.09021472)) + Ey, DST * 0.060865816)) - -0.66712546) * 0.86782354",0.0012443027540177086,"(((-0.3862993 * P_dyn) - max((Ey + (DST * 0.09021472)) + Ey, DST * 0.060865816)) - -0.66712546) * 0.86782354","PySRFunction(X=>(((-0.3862993 * P_dyn) - max((Ey + (DST * 0.09021472)) + Ey, DST * 0.060865816)) - -0.66712546) * 0.86782354)",40,0.3017629673082412,32
19,1.9827509,"min(DST * 0.020104071, Ey * -1.6907686) + (((((P_dyn + DST) + P_dyn) * -0.06404725) + 0.27444676) / 0.8845552)",0.0006234414144343052,"min(DST * 0.020104071, Ey * -1.6907686) + (((((P_dyn + DST) + P_dyn) * -0.06404725) + 0.27444676) / 0.8845552)","PySRFunction(X=>min(DST * 0.020104071, Ey * -1.6907686) + (((((P_dyn + DST) + P_dyn) * -0.06404725) + 0.27444676) / 0.8845552))",30,0.6907651527965286,104
28,1.9827547,"((DST * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(max(P_dyn, (P_dyn * P_dyn) + (DST * Ey)) * (min(2.3444412, square(Ey)) + 1.3911495))))) / 1.0620459",0.00038136628575654175,"((DST * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(max(P_dyn, (P_dyn * P_dyn) + (DST * Ey)) * (min(2.3444412, square(Ey)) + 1.3911495))))) / 1.0620459","PySRFunction(X=>((DST * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(max(P_dyn, (P_dyn * P_dyn) + (DST * Ey)) * (min(2.3444412, square(Ey)) + 1.3911495))))) / 1.0620459)",1,0.08529937332693173,78
21,1.9827611,"sqrt(P_dyn) * ((((DST - sqrt(0.091242395)) - ((2.2221022 - P_dyn) - (P_dyn - 2.2221022))) * -0.04139967) - max(-0.03799025, Ey))",2.7637844381075886e-05,"sqrt(P_dyn) * ((((DST - sqrt(0.091242395)) - ((2.2221022 - P_dyn) - (P_dyn - 2.2221022))) * -0.04139967) - max(-0.03799025, Ey))","PySRFunction(X=>sqrt(P_dyn) * ((((DST - sqrt(0.091242395)) - ((2.2221022 - P_dyn) - (P_dyn - 2.2221022))) * -0.04139967) - max(-0.03799025, Ey)))",74,0.8388475202703249,77
27,1.9827679,"(min(DST * 0.016108623, (sqrt(P_dyn - -0.9242388) * Ey) * -0.99440295) - ((DST - square((DST - square(1.4853998)) * square(-0.2118731))) * 0.06549541)) * 0.9946862",1.4751887252862855e-05,"(min(DST * 0.016108623, (sqrt(P_dyn - -0.9242388) * Ey) * -0.99440295) - ((DST - square((DST - square(1.4853998)) * square(-0.2118731))) * 0.06549541)) * 0.9946862","PySRFunction(X=>(min(DST * 0.016108623, (sqrt(P_dyn - -0.9242388) * Ey) * -0.99440295) - ((DST - square((DST - square(1.4853998)) * square(-0.2118731))) * 0.06549541)) * 0.9946862)",3,0.02069595624473878,72
29,1.9828027,"(square((DST * -0.048773024) - (max(Ey, ((DST * -0.048773024) - sign(Ey)) - P_dyn) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.28587586)) / -0.9406401)",0.00020973160256336948,"(square((DST * -0.048773024) - (max(Ey, ((DST * -0.048773024) - sign(Ey)) - P_dyn) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.28587586)) / -0.9406401)","PySRFunction(X=>(square((DST * -0.048773024) - (max(Ey, ((DST * -0.048773024) - sign(Ey)) - P_dyn) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.28587586)) / -0.9406401))",31,0.7177283605925705,85
20,1.9828159,"sqrt(P_dyn) * ((((DST - 0.091242395) - ((2.2221022 - P_dyn) - (P_dyn - 2.2221022))) * -0.04139967) - max(-0.03799025, Ey))",9.758753280455308e-06,"sqrt(P_dyn) * ((((DST - 0.091242395) - ((2.2221022 - P_dyn) - (P_dyn - 2.2221022))) * -0.04139967) - max(-0.03799025, Ey))","PySRFunction(X=>sqrt(P_dyn) * ((((DST - 0.091242395) - ((2.2221022 - P_dyn) - (P_dyn - 2.2221022))) * -0.04139967) - max(-0.03799025, Ey)))",74,0.8388475202703249,77
25,1.9828264,"min(DST * 0.016108623, (sqrt(P_dyn - -0.9242388) * Ey) * -0.99440295) - ((DST - square((DST - square(1.4853998)) * square(-0.2118731))) * 0.06549541)",0.0005404458878076543,"min(DST * 0.016108623, (sqrt(P_dyn - -0.9242388) * Ey) * -0.99440295) - ((DST - square((DST - square(1.4853998)) * square(-0.2118731))) * 0.06549541)","PySRFunction(X=>min(DST * 0.016108623, (sqrt(P_dyn - -0.9242388) * Ey) * -0.99440295) - ((DST - square((DST - square(1.4853998)) * square(-0.2118731))) * 0.06549541))",3,0.02069595624473878,72
24,1.9828476,"((((square(P_dyn) - (Ey - DST)) * 0.09763801) - min(Ey, (0.72891533 - (Ey + (DST * 0.09763801))) - Ey)) / -1.9381714) - Ey",0.0003765292958798731,"((((square(P_dyn) - (Ey - DST)) * 0.09763801) - min(Ey, (0.72891533 - (Ey + (DST * 0.09763801))) - Ey)) / -1.9381714) - Ey","PySRFunction(X=>((((square(P_dyn) - (Ey - DST)) * 0.09763801) - min(Ey, (0.72891533 - (Ey + (DST * 0.09763801))) - Ey)) / -1.9381714) - Ey)",89,0.4709317205412485,88
18,1.9828546,"sqrt(P_dyn) * (((DST - ((2.2221022 - P_dyn) - (P_dyn - 2.2221022))) * -0.04139967) - max(-0.03799025, Ey))",0.00040687383566330627,"sqrt(P_dyn) * (((DST - ((2.2221022 - P_dyn) - (P_dyn - 2.2221022))) * -0.04139967) - max(-0.03799025, Ey))","PySRFunction(X=>sqrt(P_dyn) * (((DST - ((2.2221022 - P_dyn) - (P_dyn - 2.2221022))) * -0.04139967) - max(-0.03799025, Ey)))",74,0.8388475202703249,77
25,1.9828964,"(((((square((P_dyn + max(Ey, -1.3388548)) + (DST * 0.04957283)) + DST) * 0.042089768) + max(Ey, square(0.050911568))) * -1.1809846) - -0.08122681) + 0.0574553",8.527565537249186e-05,"(((((square((P_dyn + max(Ey, -1.3388548)) + (DST * 0.04957283)) + DST) * 0.042089768) + max(Ey, square(0.050911568))) * -1.1809846) - -0.08122681) + 0.0574553","PySRFunction(X=>(((((square((P_dyn + max(Ey, -1.3388548)) + (DST * 0.04957283)) + DST) * 0.042089768) + max(Ey, square(0.050911568))) * -1.1809846) - -0.08122681) + 0.0574553)",99,0.756500952915641,94
21,1.9829004,"min((3.2026458 - DST) * 0.045181885, 1.0933975 + ((3.2026458 * ((((Ey - P_dyn) - DST) * 0.040616002) - Ey)) / 1.0709584))",0.000608938517446112,"min((3.2026458 - DST) * 0.045181885, 1.0933975 + ((3.2026458 * ((((Ey - P_dyn) - DST) * 0.040616002) - Ey)) / 1.0709584))","PySRFunction(X=>min((3.2026458 - DST) * 0.045181885, 1.0933975 + ((3.2026458 * ((((Ey - P_dyn) - DST) * 0.040616002) - Ey)) / 1.0709584)))",57,0.46689719610182107,23
27,1.9829754,"(((-2.4454906 + ((P_dyn + max(-4.9738274, Ey * max(DST, P_dyn))) + P_dyn)) + ((P_dyn + DST) + -4.048709)) * -0.056629326) - (max(0.05131255, Ey) / 0.79525864)",0.00011086937500731284,"(((-2.4454906 + ((P_dyn + max(-4.9738274, Ey * max(DST, P_dyn))) + P_dyn)) + ((P_dyn + DST) + -4.048709)) * -0.056629326) - (max(0.05131255, Ey) / 0.79525864)","PySRFunction(X=>(((-2.4454906 + ((P_dyn + max(-4.9738274, Ey * max(DST, P_dyn))) + P_dyn)) + ((P_dyn + DST) + -4.048709)) * -0.056629326) - (max(0.05131255, Ey) / 0.79525864))",26,0.06313970895502706,68
30,1.9829808,"(((((DST - (P_dyn - Ey)) - (min(0.24565627, square(1.6349422) - P_dyn) / 0.28702074)) - min(Ey, (1.6630079 - P_dyn) / 0.28702074)) * -0.041924212) - max(Ey, -0.0)) / 0.65980965",0.00023996344441762062,"(((((DST - (P_dyn - Ey)) - (min(0.24565627, square(1.6349422) - P_dyn) / 0.28702074)) - min(Ey, (1.6630079 - P_dyn) / 0.28702074)) * -0.041924212) - max(Ey, -0.0)) / 0.65980965","PySRFunction(X=>(((((DST - (P_dyn - Ey)) - (min(0.24565627, square(1.6349422) - P_dyn) / 0.28702074)) - min(Ey, (1.6630079 - P_dyn) / 0.28702074)) * -0.041924212) - max(Ey, -0.0)) / 0.65980965)",52,0.4980929950578914,85
20,1.9829997,"((DST * -0.038405746) - max(-0.038405746, Ey)) * sqrt(max(P_dyn - (((P_dyn * DST) * -0.038405746) - Ey), 1.6928544))",0.0018792218420227353,"((DST * -0.038405746) - max(-0.038405746, Ey)) * sqrt(max(P_dyn - (((P_dyn * DST) * -0.038405746) - Ey), 1.6928544))","PySRFunction(X=>((DST * -0.038405746) - max(-0.038405746, Ey)) * sqrt(max(P_dyn - (((P_dyn * DST) * -0.038405746) - Ey), 1.6928544)))",9,0.855507205394236,54
19,1.9830267,"min(0.04756037, (0.34909266 - (Ey + (((Ey * P_dyn) + DST) * 0.04756037))) - Ey) - (DST * 0.04756037)",0.0008907221268852174,"min(0.04756037, (0.34909266 - (Ey + (((Ey * P_dyn) + DST) * 0.04756037))) - Ey) - (DST * 0.04756037)","PySRFunction(X=>min(0.04756037, (0.34909266 - (Ey + (((Ey * P_dyn) + DST) * 0.04756037))) - Ey) - (DST * 0.04756037))",50,0.5870768165290094,88
20,1.9830378,"(((DST + P_dyn) * -0.0419376) - max(-0.04340817, Ey - (((DST * -0.0419376) - -0.4424936) - Ey))) * square(-1.0724909)",0.0004112198833545247,"(((DST + P_dyn) * -0.0419376) - max(-0.04340817, Ey - (((DST * -0.0419376) - -0.4424936) - Ey))) * square(-1.0724909)","PySRFunction(X=>(((DST + P_dyn) * -0.0419376) - max(-0.04340817, Ey - (((DST * -0.0419376) - -0.4424936) - Ey))) * square(-1.0724909))",77,0.7461220609221213,109
24,1.9830655,"((((square((P_dyn + max(Ey, -0.85607374 * P_dyn)) + (DST * 0.04957283)) + DST) * 0.042089768) + max(Ey, -0.19505203)) * -1.1809846) - -0.08122681",7.318940136755773e-05,"((((square((P_dyn + max(Ey, -0.85607374 * P_dyn)) + (DST * 0.04957283)) + DST) * 0.042089768) + max(Ey, -0.19505203)) * -1.1809846) - -0.08122681","PySRFunction(X=>((((square((P_dyn + max(Ey, -0.85607374 * P_dyn)) + (DST * 0.04957283)) + DST) * 0.042089768) + max(Ey, -0.19505203)) * -1.1809846) - -0.08122681)",99,0.756500952915641,94
20,1.9831238,"(P_dyn * -0.06408605) + (((DST * -0.066205755) - max(sqrt(P_dyn + 0.74051934) * Ey, DST * -0.015956456)) - -0.16290371)",0.00020256488763509064,"(P_dyn * -0.06408605) + (((DST * -0.066205755) - max(sqrt(P_dyn + 0.74051934) * Ey, DST * -0.015956456)) - -0.16290371)","PySRFunction(X=>(P_dyn * -0.06408605) + (((DST * -0.066205755) - max(sqrt(P_dyn + 0.74051934) * Ey, DST * -0.015956456)) - -0.16290371))",43,0.4724451854248861,84
22,1.983146,"(((square(P_dyn) + max((((Ey + Ey) + Ey) / 0.04928393) + (DST + DST), DST)) + DST) * -0.027100494) + 0.1541597",2.97325748379372e-05,"(((square(P_dyn) + max((((Ey + Ey) + Ey) / 0.04928393) + (DST + DST), DST)) + DST) * -0.027100494) + 0.1541597","PySRFunction(X=>(((square(P_dyn) + max((((Ey + Ey) + Ey) / 0.04928393) + (DST + DST), DST)) + DST) * -0.027100494) + 0.1541597)",37,0.8718498780227896,112
20,1.9831477,"(sqrt(P_dyn) * ((((DST * 0.19890046) - ((1.2490058 - P_dyn) * 0.5811694)) * -0.23911294) - max(Ey, -0.23911294))) * 0.9272285",0.0005398346578816459,"(sqrt(P_dyn) * ((((DST * 0.19890046) - ((1.2490058 - P_dyn) * 0.5811694)) * -0.23911294) - max(Ey, -0.23911294))) * 0.9272285","PySRFunction(X=>(sqrt(P_dyn) * ((((DST * 0.19890046) - ((1.2490058 - P_dyn) * 0.5811694)) * -0.23911294) - max(Ey, -0.23911294))) * 0.9272285)",60,0.08909491661479431,30
28,1.9832186,"(square((DST * -0.048773024) - (max(Ey, (DST * -0.048773024) - (-0.2438556 + P_dyn)) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.28587586)) / -0.9406401)",4.865804024334049e-06,"(square((DST * -0.048773024) - (max(Ey, (DST * -0.048773024) - (-0.2438556 + P_dyn)) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.28587586)) / -0.9406401)","PySRFunction(X=>(square((DST * -0.048773024) - (max(Ey, (DST * -0.048773024) - (-0.2438556 + P_dyn)) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.28587586)) / -0.9406401))",31,0.7177283605925705,85
26,1.9832379,"(square((DST * -0.048773024) - (max(Ey, (DST * -0.048773024) - P_dyn) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.28587586)) / -0.9406401)",1.2126486872389099e-05,"(square((DST * -0.048773024) - (max(Ey, (DST * -0.048773024) - P_dyn) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.28587586)) / -0.9406401)","PySRFunction(X=>(square((DST * -0.048773024) - (max(Ey, (DST * -0.048773024) - P_dyn) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.28587586)) / -0.9406401))",31,0.7177283605925705,85
24,1.983286,"(square((DST * -0.048773024) - (max(Ey, P_dyn / -1.6932441) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.19534299)) / -0.9406401)",0.00017714931351661827,"(square((DST * -0.048773024) - (max(Ey, P_dyn / -1.6932441) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.19534299)) / -0.9406401)","PySRFunction(X=>(square((DST * -0.048773024) - (max(Ey, P_dyn / -1.6932441) + P_dyn)) * -0.048773024) - (((DST * -0.048773024) - max(Ey, -0.19534299)) / -0.9406401))",31,0.7177283605925705,85
20,1.9832908,"0.13046128 - (max(Ey, -0.13922146) + (max(Ey + (DST * 0.046332713), square(P_dyn * 0.14513296)) + (DST * 0.046332713)))",0.0005882933229415895,"0.13046128 - (max(Ey, -0.13922146) + (max(Ey + (DST * 0.046332713), square(P_dyn * 0.14513296)) + (DST * 0.046332713)))","PySRFunction(X=>0.13046128 - (max(Ey, -0.13922146) + (max(Ey + (DST * 0.046332713), square(P_dyn * 0.14513296)) + (DST * 0.046332713))))",79,0.45265904225001785,99
19,1.9833229,"((max(DST + (Ey / 0.023216791), P_dyn) + (P_dyn + ((DST + Ey) - 2.2906108))) * -0.04514502) - -0.09210871",0.00015153049535876495,"((max(DST + (Ey / 0.023216791), P_dyn) + (P_dyn + ((DST + Ey) - 2.2906108))) * -0.04514502) - -0.09210871","PySRFunction(X=>((max(DST + (Ey / 0.023216791), P_dyn) + (P_dyn + ((DST + Ey) - 2.2906108))) * -0.04514502) - -0.09210871)",37,0.8718498780227896,112
14,1.9833429,"min(DST / -30.456255, ((DST / -20.809017) - Ey) * sqrt(P_dyn)) * 1.2436742",0.0021160017836442642,"min(DST / -30.456255, ((DST / -20.809017) - Ey) * sqrt(P_dyn)) * 1.2436742","PySRFunction(X=>min(DST / -30.456255, ((DST / -20.809017) - Ey) * sqrt(P_dyn)) * 1.2436742)",75,0.44035347011612097,70
17,1.9833447,"sqrt(sqrt(P_dyn * max(Ey, 0.28705907))) * (((DST + P_dyn) * -0.058895502) - max(-0.2790569, Ey))",0.0013273295835055747,"sqrt(sqrt(P_dyn * max(Ey, 0.28705907))) * (((DST + P_dyn) * -0.058895502) - max(-0.2790569, Ey))","PySRFunction(X=>sqrt(sqrt(P_dyn * max(Ey, 0.28705907))) * (((DST + P_dyn) * -0.058895502) - max(-0.2790569, Ey)))",83,0.5245512299539379,47
22,1.9833558,"((((square((P_dyn + max(Ey, -1.3388548)) + (DST * 0.04957283)) + DST) * 0.042089768) + max(Ey, -0.19505203)) * -1.1809846) - -0.08122681",0.0006161006756367827,"((((square((P_dyn + max(Ey, -1.3388548)) + (DST * 0.04957283)) + DST) * 0.042089768) + max(Ey, -0.19505203)) * -1.1809846) - -0.08122681","PySRFunction(X=>((((square((P_dyn + max(Ey, -1.3388548)) + (DST * 0.04957283)) + DST) * 0.042089768) + max(Ey, -0.19505203)) * -1.1809846) - -0.08122681)",99,0.756500952915641,94
21,1.9833721,"(((max(Ey, P_dyn * 0.124107905) * -1.3073403) + 0.21198303) + ((DST / -2.0854428) * 0.089865506)) * (sqrt(sqrt(P_dyn)) - -0.16255851)",0.0003360378039364265,"(((max(Ey, P_dyn * 0.124107905) * -1.3073403) + 0.21198303) + ((DST / -2.0854428) * 0.089865506)) * (sqrt(sqrt(P_dyn)) - -0.16255851)","PySRFunction(X=>(((max(Ey, P_dyn * 0.124107905) * -1.3073403) + 0.21198303) + ((DST / -2.0854428) * 0.089865506)) * (sqrt(sqrt(P_dyn)) - -0.16255851))",97,0.16100709048802692,105
23,1.9833814,"min((-0.0518767 * min(DST, 0.16687307)) - (Ey + (Ey - (((P_dyn * P_dyn) + DST) * -0.0518767))), -0.0518767 * DST) + 0.16687307",0.0004683742425643081,"min((-0.0518767 * min(DST, 0.16687307)) - (Ey + (Ey - (((P_dyn * P_dyn) + DST) * -0.0518767))), -0.0518767 * DST) + 0.16687307","PySRFunction(X=>min((-0.0518767 * min(DST, 0.16687307)) - (Ey + (Ey - (((P_dyn * P_dyn) + DST) * -0.0518767))), -0.0518767 * DST) + 0.16687307)",8,0.5177904671178928,29
20,1.9834085,"(-0.05404816 * ((P_dyn + DST) - ((Ey + P_dyn) * (-0.05404816 * DST)))) - max(sqrt(P_dyn) * Ey, -0.19283679)",0.0005166965334963285,"(-0.05404816 * ((P_dyn + DST) - ((Ey + P_dyn) * (-0.05404816 * DST)))) - max(sqrt(P_dyn) * Ey, -0.19283679)","PySRFunction(X=>(-0.05404816 * ((P_dyn + DST) - ((Ey + P_dyn) * (-0.05404816 * DST)))) - max(sqrt(P_dyn) * Ey, -0.19283679))",21,0.5229121890392237,92
22,1.9834452,"((DST * -0.059974384) - sqrt(max(1.0, (Ey * P_dyn) * 1.7368398))) + (1.2769322 - max(max(Ey, 0.18140604), 0.14554125 * P_dyn))",0.0001609695603886586,"((DST * -0.059974384) - sqrt(max(1.0, (Ey * P_dyn) * 1.7368398))) + (1.2769322 - max(max(Ey, 0.18140604), 0.14554125 * P_dyn))","PySRFunction(X=>((DST * -0.059974384) - sqrt(max(1.0, (Ey * P_dyn) * 1.7368398))) + (1.2769322 - max(max(Ey, 0.18140604), 0.14554125 * P_dyn)))",39,0.026551599513622827,99
29,1.9834567,"(((((DST - (P_dyn - Ey)) - (min(0.24565627, 1.6630079 - P_dyn) / 0.28702074)) - min(Ey, (1.6630079 - P_dyn) / 0.28702074)) * -0.041924212) - max(Ey, -0.0)) / 0.65980965",0.00017763806190150878,"(((((DST - (P_dyn - Ey)) - (min(0.24565627, 1.6630079 - P_dyn) / 0.28702074)) - min(Ey, (1.6630079 - P_dyn) / 0.28702074)) * -0.041924212) - max(Ey, -0.0)) / 0.65980965","PySRFunction(X=>(((((DST - (P_dyn - Ey)) - (min(0.24565627, 1.6630079 - P_dyn) / 0.28702074)) - min(Ey, (1.6630079 - P_dyn) / 0.28702074)) * -0.041924212) - max(Ey, -0.0)) / 0.65980965)",52,0.4980929950578914,85
27,1.9834819,"(((-0.4942742 - DST) + min(-0.36811095, (0.8419564 - (max(Ey, 0.5519908) + (Ey + (P_dyn * 0.5217908)))) * 0.9280035)) + ((DST / 1.0627337) + 0.9902252)) * 0.93083227",8.875018017212261e-05,"(((-0.4942742 - DST) + min(-0.36811095, (0.8419564 - (max(Ey, 0.5519908) + (Ey + (P_dyn * 0.5217908)))) * 0.9280035)) + ((DST / 1.0627337) + 0.9902252)) * 0.93083227","PySRFunction(X=>(((-0.4942742 - DST) + min(-0.36811095, (0.8419564 - (max(Ey, 0.5519908) + (Ey + (P_dyn * 0.5217908)))) * 0.9280035)) + ((DST / 1.0627337) + 0.9902252)) * 0.93083227)",73,0.1586838346782837,117
30,1.98349,"(((-0.041230872 * (((P_dyn - 1.7800101) + max(Ey * P_dyn, Ey)) + ((DST + (P_dyn - sign(Ey))) + P_dyn))) - max(-0.041230872, Ey)) / 0.68805796) - (-0.14797015 - 0.065547675)",0.0005002554935540592,"(((-0.041230872 * (((P_dyn - 1.7800101) + max(Ey * P_dyn, Ey)) + ((DST + (P_dyn - sign(Ey))) + P_dyn))) - max(-0.041230872, Ey)) / 0.68805796) - (-0.14797015 - 0.065547675)","PySRFunction(X=>(((-0.041230872 * (((P_dyn - 1.7800101) + max(Ey * P_dyn, Ey)) + ((DST + (P_dyn - sign(Ey))) + P_dyn))) - max(-0.041230872, Ey)) / 0.68805796) - (-0.14797015 - 0.065547675))",62,0.67452115238689,107
16,1.9834905,"(((-0.5882672 + DST) * -0.045076415) - max(Ey, -0.11487222)) * (sqrt(1.450672) + (Ey > 0.9879742))",0.00014796052077330015,"(((-0.5882672 + DST) * -0.045076415) - max(Ey, -0.11487222)) * (sqrt(1.450672) + (Ey > 0.9879742))","PySRFunction(X=>(((-0.5882672 + DST) * -0.045076415) - max(Ey, -0.11487222)) * (sqrt(1.450672) + (Ey > 0.9879742)))",29,0.38910212098321556,86
24,1.9835074,"min(DST * -0.057567857, (-0.057567857 * (DST + P_dyn)) - (Ey - ((DST * -0.057567857) - (Ey - (0.9643284 - Ey))))) / square(1.0829144)",0.0007796275609759217,"min(DST * -0.057567857, (-0.057567857 * (DST + P_dyn)) - (Ey - ((DST * -0.057567857) - (Ey - (0.9643284 - Ey))))) / square(1.0829144)","PySRFunction(X=>min(DST * -0.057567857, (-0.057567857 * (DST + P_dyn)) - (Ey - ((DST * -0.057567857) - (Ey - (0.9643284 - Ey))))) / square(1.0829144))",76,0.3646058341351385,34
27,1.983511,"(((DST - 0.91329557) * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(max(P_dyn, (P_dyn * P_dyn) + (DST * Ey)) * (2.3444412 + 1.3911495))))) / 1.0620459",0.00040772907494937544,"(((DST - 0.91329557) * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(max(P_dyn, (P_dyn * P_dyn) + (DST * Ey)) * (2.3444412 + 1.3911495))))) / 1.0620459","PySRFunction(X=>(((DST - 0.91329557) * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(max(P_dyn, (P_dyn * P_dyn) + (DST * Ey)) * (2.3444412 + 1.3911495))))) / 1.0620459)",1,0.08529937332693173,78
