complexity,loss,score,equation,sympy_format,lambda_format,simulation,parsimony,populations
14,2.0003848,0.0013237685699135056,"((DST + square(P_dyn + Ey)) * (-0.02476906 * 2.2225542)) - max(Ey, -0.21717875)","(DST + (Ey + P_dyn)**2)*(-0.02476906)*2.2225542 - Piecewise((-0.21717875, Ey < -0.21717875), (Ey, True))","PySRFunction(X=>(DST + (Ey + P_dyn)**2)*(-0.02476906)*2.2225542 - Piecewise((-0.21717875, Ey < -0.21717875), (Ey, True)))",42,0.5836751940682362,42
15,2.0007684,0.0005226625287112124,"min(-0.031182026 * DST, ((DST * -0.15168673) - (Ey + (Ey - 1.0500437))) - Ey)","Piecewise((-0.031182026*DST, 0.031182026*DST > -1*DST*(-0.15168673) + 3*Ey - 1.0500437), (DST*(-0.15168673) - Ey - (Ey + Ey - 1*1.0500437), True))","PySRFunction(X=>Piecewise((-0.031182026*DST, 0.031182026*DST > -1*DST*(-0.15168673) + 3*Ey - 1.0500437), (DST*(-0.15168673) - Ey - (Ey + Ey - 1*1.0500437), True)))",38,0.023296688461016735,37
9,2.0008776,0.03995070121145102,"(max(-0.11577637, Ey) * -1.4098443) - (0.057707347 * DST)","-0.057707347*DST + Piecewise((Ey, Ey > -0.11577637), (-0.11577637, True))*(-1.4098443)","PySRFunction(X=>-0.057707347*DST + Piecewise((Ey, Ey > -0.11577637), (-0.11577637, True))*(-1.4098443))",19,0.7144065304204593,49
10,2.0015674,0.0024427971796932677,"((-0.048300672 * DST) - max(-0.048300672, Ey)) * sqrt(P_dyn)","sqrt(P_dyn)*(-0.048300672*DST - Piecewise((Ey, Ey > -0.048300672), (-0.048300672, True)))","PySRFunction(X=>sqrt(P_dyn)*(-0.048300672*DST - Piecewise((Ey, Ey > -0.048300672), (-0.048300672, True))))",62,0.590116948523795,112
14,2.0018144,0.0006031706944637662,"1.1581657 * (((-0.031182026 * DST) * 1.5565573) - max(Ey * sqrt(1.4162976), -0.16813658))","-0.056213437126856*DST - 1.1581657*Piecewise((-0.16813658, 1.19008302231399*Ey < -0.16813658), (1.19008302231399*Ey, True))","PySRFunction(X=>-0.056213437126856*DST - 1.1581657*Piecewise((-0.16813658, 1.19008302231399*Ey < -0.16813658), (1.19008302231399*Ey, True)))",38,0.023296688461016735,37
9,2.0019078,0.003978890744281021,"(DST * -0.06489878) - (max(Ey, -0.051092997) * 1.4445778)","DST*(-0.06489878) - 1.4445778*Piecewise((-0.051092997, Ey < -0.051092997), (Ey, True))","PySRFunction(X=>DST*(-0.06489878) - 1.4445778*Piecewise((-0.051092997, Ey < -0.051092997), (Ey, True)))",32,0.2636285355620135,89
10,2.002198,0.002605300922226741,"(DST * -0.053740446) - max(Ey / square(-0.81764406), -0.051493503)","DST*(-0.053740446) - Piecewise((-0.051493503, Ey/0.668541808853284 < -0.051493503), (Ey/0.668541808853284, True))","PySRFunction(X=>DST*(-0.053740446) - Piecewise((-0.051493503, Ey/0.668541808853284 < -0.051493503), (Ey/0.668541808853284, True)))",6,0.36422786358089443,37
15,2.002923,0.004357065044328855,"min(DST / (1.9428316 / -0.1101588), ((DST / (1.9428316 / -0.1101588)) - Ey) / 0.5083204)","Piecewise((DST/((1.9428316/(-0.1101588))), DST/((1.9428316/(-0.1101588))) < (DST/((1.9428316/(-0.1101588))) - Ey)/0.5083204), ((DST/((1.9428316/(-0.1101588))) - Ey)/0.5083204, True))","PySRFunction(X=>Piecewise((DST/((1.9428316/(-0.1101588))), DST/((1.9428316/(-0.1101588))) < (DST/((1.9428316/(-0.1101588))) - Ey)/0.5083204), ((DST/((1.9428316/(-0.1101588))) - Ey)/0.5083204, True)))",3,0.3897442249283468,47
9,2.002928,0.00361580664219021,"((-0.046128605 * DST) - max(Ey, -0.046128605)) * 1.393972","(-0.046128605*DST - Piecewise((-0.046128605, Ey < -0.046128605), (Ey, True)))*1.393972","PySRFunction(X=>(-0.046128605*DST - Piecewise((-0.046128605, Ey < -0.046128605), (Ey, True)))*1.393972)",59,0.5711549182562068,96
9,2.0029814,0.0042928665157962904,"(DST * -0.057512976) - max(Ey / 0.7646493, -0.057512976)","DST*(-0.057512976) - Piecewise((-0.057512976, Ey/0.7646493 < -0.057512976), (Ey/0.7646493, True))","PySRFunction(X=>DST*(-0.057512976) - Piecewise((-0.057512976, Ey/0.7646493 < -0.057512976), (Ey/0.7646493, True)))",46,0.07003251233607233,69
13,2.0030222,0.0006902545653400619,"(((-0.031182026 * DST) * 1.5565573) - max(Ey * 1.4162976, -0.16813658)) * 1.1581657","(-0.031182026*DST*1.5565573 - Piecewise((-0.16813658, Ey*1.4162976 < -0.16813658), (Ey*1.4162976, True)))*1.1581657","PySRFunction(X=>(-0.031182026*DST*1.5565573 - Piecewise((-0.16813658, Ey*1.4162976 < -0.16813658), (Ey*1.4162976, True)))*1.1581657)",38,0.023296688461016735,37
13,2.0030346,0.0008148809714964783,"((DST + P_dyn) * (-0.02476906 * 2.2225542)) - max(Ey / 0.86342883, -0.21717875)","(DST + P_dyn)*(-0.02476906)*2.2225542 - Piecewise((-0.21717875, Ey/0.86342883 < -0.21717875), (Ey/0.86342883, True))","PySRFunction(X=>(DST + P_dyn)*(-0.02476906)*2.2225542 - Piecewise((-0.21717875, Ey/0.86342883 < -0.21717875), (Ey/0.86342883, True)))",42,0.5836751940682362,42
9,2.0030699,0.02106030317985969,"min(-1.465747 * Ey, -0.08568431) - (0.06510388 * DST)","-0.06510388*DST + Piecewise((-1.465747*Ey, 1.465747*Ey > 0.08568431), (-0.08568431, True))","PySRFunction(X=>-0.06510388*DST + Piecewise((-1.465747*Ey, 1.465747*Ey > 0.08568431), (-0.08568431, True)))",31,0.6268461824356336,100
10,2.0034442,0.001750449978357201,"((DST * -0.04591963) - max(Ey, 4.9844043e-6)) / sqrt(0.5528316)","-0.0617592410413784*DST - 1.3449420442059*Piecewise((4.9844043e-6, Ey < 4.9844043e-6), (Ey, True))","PySRFunction(X=>-0.0617592410413784*DST - 1.3449420442059*Piecewise((4.9844043e-6, Ey < 4.9844043e-6), (Ey, True)))",43,0.49695954912364315,116
11,2.003535,0.003278018144941578,"(((DST / -21.490154) + min(-0.01388589, Ey)) - Ey) / 0.72930455","(DST/(-21.490154) - Ey + Piecewise((-0.01388589, Ey > -0.01388589), (Ey, True)))/0.72930455","PySRFunction(X=>(DST/(-21.490154) - Ey + Piecewise((-0.01388589, Ey > -0.01388589), (Ey, True)))/0.72930455)",39,0.8660561473765993,89
12,2.0038989,0.00040866963934622983,"((-0.04496765 * 1.0371202) * (DST + square(P_dyn))) - max(Ey, -0.45749426)","-0.04496765*1.0371202*(DST + P_dyn**2) - Piecewise((-0.45749426, Ey < -0.45749426), (Ey, True))","PySRFunction(X=>-0.04496765*1.0371202*(DST + P_dyn**2) - Piecewise((-0.45749426, Ey < -0.45749426), (Ey, True)))",1,0.68273857185547,33
10,2.0043254,0.0032321693865868736,"(-0.0515334 * (DST + square(P_dyn))) - max(Ey, -0.19188026)","-0.0515334*(DST + P_dyn**2) - Piecewise((-0.19188026, Ey < -0.19188026), (Ey, True))","PySRFunction(X=>-0.0515334*(DST + P_dyn**2) - Piecewise((-0.19188026, Ey < -0.19188026), (Ey, True)))",60,0.39290687225279325,95
11,2.004578,0.0026321934060784253,"((DST * -0.041585807) / 0.83236724) - max(Ey * 1.4368044, -0.19200039)","DST*(-0.041585807)/0.83236724 - Piecewise((-0.19200039, Ey*1.4368044 < -0.19200039), (Ey*1.4368044, True))","PySRFunction(X=>DST*(-0.041585807)/0.83236724 - Piecewise((-0.19200039, Ey*1.4368044 < -0.19200039), (Ey*1.4368044, True)))",44,0.3202050920326957,52
12,2.0046675,0.003202828878748606,"((DST + square(P_dyn)) * (-0.02476906 * 2.2225542)) - max(Ey, -0.21717875)","(DST + P_dyn**2)*(-0.02476906)*2.2225542 - Piecewise((-0.21717875, Ey < -0.21717875), (Ey, True))","PySRFunction(X=>(DST + P_dyn**2)*(-0.02476906)*2.2225542 - Piecewise((-0.21717875, Ey < -0.21717875), (Ey, True)))",42,0.5836751940682362,42
11,2.004718,0.002138614007144013,"(-0.04496765 * (DST + (P_dyn * P_dyn))) - max(Ey, -0.30748218)","-0.04496765*(DST + P_dyn*P_dyn) - Piecewise((-0.30748218, Ey < -0.30748218), (Ey, True))","PySRFunction(X=>-0.04496765*(DST + P_dyn*P_dyn) - Piecewise((-0.30748218, Ey < -0.30748218), (Ey, True)))",1,0.68273857185547,33
11,2.0057893,0.002690439662212102,"((-0.031182026 * DST) * 1.5565573) - max(Ey * 1.4162976, -0.16813658)","-0.031182026*DST*1.5565573 - Piecewise((-0.16813658, Ey*1.4162976 < -0.16813658), (Ey*1.4162976, True))","PySRFunction(X=>-0.031182026*DST*1.5565573 - Piecewise((-0.16813658, Ey*1.4162976 < -0.16813658), (Ey*1.4162976, True)))",38,0.023296688461016735,37
13,2.0061138,0.016231775265294648,"min(DST * -0.06972942, ((DST * -0.06972942) - Ey) - Ey) + 0.19112195","Piecewise((DST*(-0.06972942), DST*(-0.06972942) < DST*(-0.06972942) - Ey - Ey), (DST*(-0.06972942) - Ey - Ey, True)) + 0.19112195","PySRFunction(X=>Piecewise((DST*(-0.06972942), DST*(-0.06972942) < DST*(-0.06972942) - Ey - Ey), (DST*(-0.06972942) - Ey - Ey, True)) + 0.19112195)",29,0.35456852814572365,26
9,2.0064628,0.0025596941664980896,"((-0.048300672 * DST) - max(-0.052819565, Ey)) * 1.2348739","(-0.048300672*DST - Piecewise((Ey, Ey > -0.052819565), (-0.052819565, True)))*1.2348739","PySRFunction(X=>(-0.048300672*DST - Piecewise((Ey, Ey > -0.052819565), (-0.052819565, True)))*1.2348739)",62,0.590116948523795,112
9,2.0069542,0.0033480350837092514,"((DST * -0.04591963) - max(Ey, -0.17499462)) / 0.69035256","(DST*(-0.04591963) - Piecewise((-0.17499462, Ey < -0.17499462), (Ey, True)))/0.69035256","PySRFunction(X=>(DST*(-0.04591963) - Piecewise((-0.17499462, Ey < -0.17499462), (Ey, True)))/0.69035256)",43,0.49695954912364315,116
14,2.0094676,0.005909794103387157,"min((-0.06563627 * ((DST + 1.2632673) + square(P_dyn))) - Ey, -0.06563627 * DST)","Piecewise((-Ey - 0.06563627*(DST + P_dyn**2 + 1.2632673), 0.06563627*DST < Ey + 0.06563627*(DST + P_dyn**2 + 1.2632673)), (-0.06563627*DST, True))","PySRFunction(X=>Piecewise((-Ey - 0.06563627*(DST + P_dyn**2 + 1.2632673), 0.06563627*DST < Ey + 0.06563627*(DST + P_dyn**2 + 1.2632673)), (-0.06563627*DST, True)))",9,0.21518935716541243,84
13,2.00986,0.0038909011084392402,"min(-0.049247142 * min(DST, P_B), (-0.049247142 * DST) - (Ey / 0.64044774))","Piecewise((-0.049247142*Piecewise((DST, DST < P_B), (P_B, True)), ITE(DST < P_B, 0.049247142*DST > 0.049247142*DST + 1.56140764896758*Ey, 0.049247142*P_B > 0.049247142*DST + 1.56140764896758*Ey)), (-0.049247142*DST - Ey/0.64044774, True))","PySRFunction(X=>Piecewise((-0.049247142*Piecewise((DST, DST < P_B), (P_B, True)), ITE(DST < P_B, 0.049247142*DST > 0.049247142*DST + 1.56140764896758*Ey, 0.049247142*P_B > 0.049247142*DST + 1.56140764896758*Ey)), (-0.049247142*DST - Ey/0.64044774, True)))",30,0.3165932661992695,66
9,2.0099218,0.0018650972436465478,"(-0.050281793 * DST) - (max(Ey, -0.056198925) * 1.6594361)","-0.050281793*DST - 1.6594361*Piecewise((-0.056198925, Ey < -0.056198925), (Ey, True))","PySRFunction(X=>-0.050281793*DST - 1.6594361*Piecewise((-0.056198925, Ey < -0.056198925), (Ey, True)))",41,0.8807763974696912,77
9,2.0108142,0.00147885269550383,"(-0.0515334 * (DST + P_dyn)) - max(Ey, -0.19188026)","-0.0515334*(DST + P_dyn) - Piecewise((-0.19188026, Ey < -0.19188026), (Ey, True))","PySRFunction(X=>-0.0515334*(DST + P_dyn) - Piecewise((-0.19188026, Ey < -0.19188026), (Ey, True)))",60,0.39290687225279325,95
12,2.0110097,0.001785454648441785,"((DST + (square(P_dyn) + Ey)) / -26.450043) - max(-0.41122922, Ey)","(DST + Ey + P_dyn**2)/(-26.450043) - Piecewise((Ey, Ey > -0.41122922), (-0.41122922, True))","PySRFunction(X=>(DST + Ey + P_dyn**2)/(-26.450043) - Piecewise((Ey, Ey > -0.41122922), (-0.41122922, True)))",56,0.23541169704116155,88
11,2.0110984,0.0014079418761479303,"((DST + P_dyn) * (-0.02476906 * 2.2225542)) - max(Ey, -0.21717875)","(DST + P_dyn)*(-0.02476906)*2.2225542 - Piecewise((-0.21717875, Ey < -0.21717875), (Ey, True))","PySRFunction(X=>(DST + P_dyn)*(-0.02476906)*2.2225542 - Piecewise((-0.21717875, Ey < -0.21717875), (Ey, True)))",42,0.5836751940682362,42
10,2.0116997,0.005349785045694781,"(-0.038204193 * (DST + square(P_dyn))) - max(Ey, -0.49773288)","-0.038204193*(DST + P_dyn**2) - Piecewise((-0.49773288, Ey < -0.49773288), (Ey, True))","PySRFunction(X=>-0.038204193*(DST + P_dyn**2) - Piecewise((-0.49773288, Ey < -0.49773288), (Ey, True)))",53,0.6760878750215195,102
11,2.0128934,0.0010953303684665672,"((DST + P_dyn) * (-0.3769259 * 0.1370194)) - max(Ey, -0.06897383)","(DST + P_dyn)*(-0.3769259)*0.1370194 - Piecewise((-0.06897383, Ey < -0.06897383), (Ey, True))","PySRFunction(X=>(DST + P_dyn)*(-0.3769259)*0.1370194 - Piecewise((-0.06897383, Ey < -0.06897383), (Ey, True)))",37,0.006841712432051106,50
9,2.013311,0.001225084395565241,"(-0.04496765 * (DST + P_dyn)) - max(Ey, -0.2839253)","-0.04496765*(DST + P_dyn) - Piecewise((-0.2839253, Ey < -0.2839253), (Ey, True))","PySRFunction(X=>-0.04496765*(DST + P_dyn) - Piecewise((-0.2839253, Ey < -0.2839253), (Ey, True)))",1,0.68273857185547,33
9,2.0151587,0.0012446788794243746,"(DST * -0.041585807) - max(Ey * 1.1730157, -0.19200039)","DST*(-0.041585807) - Piecewise((-0.19200039, Ey*1.1730157 < -0.19200039), (Ey*1.1730157, True))","PySRFunction(X=>DST*(-0.041585807) - Piecewise((-0.19200039, Ey*1.1730157 < -0.19200039), (Ey*1.1730157, True)))",44,0.3202050920326957,52
13,2.0155516,0.000597766639176607,"(-0.022664554 * ((DST + DST) + (Ey / 0.38721994))) - max(Ey, -0.033671647)","-0.022664554*(DST + DST + Ey/0.38721994) - Piecewise((-0.033671647, Ey < -0.033671647), (Ey, True))","PySRFunction(X=>-0.022664554*(DST + DST + Ey/0.38721994) - Piecewise((-0.033671647, Ey < -0.033671647), (Ey, True)))",52,0.25996081529512616,107
9,2.0166113,0.004615224123084781,"((-0.031182026 * DST) * 1.5565573) - max(Ey, -0.16813658)","-0.031182026*DST*1.5565573 - Piecewise((-0.16813658, Ey < -0.16813658), (Ey, True))","PySRFunction(X=>-0.031182026*DST*1.5565573 - Piecewise((-0.16813658, Ey < -0.16813658), (Ey, True)))",38,0.023296688461016735,37
9,2.016681,0.0044642109100722005,"(-0.03148827 * (1.5739164 * DST)) - max(Ey, -0.12567496)","-0.03148827*1.5739164*DST - Piecewise((-0.12567496, Ey < -0.12567496), (Ey, True))","PySRFunction(X=>-0.03148827*1.5739164*DST - Piecewise((-0.12567496, Ey < -0.12567496), (Ey, True)))",36,0.349084613676405,113
9,2.016706,0.0017651848063611204,"(-0.038480055 * (DST / 0.7721914)) - max(-0.20827858, Ey)","-0.038480055*DST/0.7721914 - Piecewise((Ey, Ey > -0.20827858), (-0.20827858, True))","PySRFunction(X=>-0.038480055*DST/0.7721914 - Piecewise((Ey, Ey > -0.20827858), (-0.20827858, True)))",61,0.40447590241390935,71
9,2.0167134,9.898790661905708e-05,"(DST / (-21.490154 - -0.8526336)) - max(Ey, -0.20717815)","DST/(-21.490154 - 1*(-0.8526336)) - Piecewise((-0.20717815, Ey < -0.20717815), (Ey, True))","PySRFunction(X=>DST/(-21.490154 - 1*(-0.8526336)) - Piecewise((-0.20717815, Ey < -0.20717815), (Ey, True)))",39,0.8660561473765993,89
7,2.016761,0.020735576862954328,"(-0.048300672 * DST) - max(-0.1345778, Ey)","-0.048300672*DST - Piecewise((Ey, Ey > -0.1345778), (-0.1345778, True))","PySRFunction(X=>-0.048300672*DST - Piecewise((Ey, Ey > -0.1345778), (-0.1345778, True)))",62,0.590116948523795,112
9,2.0167694,0.0020794974189545824,"((DST + DST) * -0.02476906) - max(Ey, -0.21717875)","(DST + DST)*(-0.02476906) - Piecewise((-0.21717875, Ey < -0.21717875), (Ey, True))","PySRFunction(X=>(DST + DST)*(-0.02476906) - Piecewise((-0.21717875, Ey < -0.21717875), (Ey, True)))",42,0.5836751940682362,42
7,2.0167704,0.021515140537450378,"(-0.0515334 * DST) - max(Ey, -0.15407668)","-0.0515334*DST - Piecewise((-0.15407668, Ey < -0.15407668), (Ey, True))","PySRFunction(X=>-0.0515334*DST - Piecewise((-0.15407668, Ey < -0.15407668), (Ey, True)))",60,0.39290687225279325,95
7,2.0171127,0.020342301287614595,"(DST / -21.490154) - max(Ey, -0.20717815)","DST/(-21.490154) - Piecewise((-0.20717815, Ey < -0.20717815), (Ey, True))","PySRFunction(X=>DST/(-21.490154) - Piecewise((-0.20717815, Ey < -0.20717815), (Ey, True)))",39,0.8660561473765993,89
9,2.0173078,0.00504677373142037,"(DST * (-0.3769259 * 0.1370194)) - max(Ey, -0.06897383)","DST*(-0.3769259)*0.1370194 - Piecewise((-0.06897383, Ey < -0.06897383), (Ey, True))","PySRFunction(X=>DST*(-0.3769259)*0.1370194 - Piecewise((-0.06897383, Ey < -0.06897383), (Ey, True)))",37,0.006841712432051106,50
7,2.0174332,0.022286800877826023,"(-0.050281793 * DST) - max(Ey, -0.056198925)","-0.050281793*DST - Piecewise((-0.056198925, Ey < -0.056198925), (Ey, True))","PySRFunction(X=>-0.050281793*DST - Piecewise((-0.056198925, Ey < -0.056198925), (Ey, True)))",41,0.8807763974696912,77
7,2.0174649,0.020197121781463313,"(-0.046128605 * DST) - max(Ey, -0.24567649)","-0.046128605*DST - Piecewise((-0.24567649, Ey < -0.24567649), (Ey, True))","PySRFunction(X=>-0.046128605*DST - Piecewise((-0.24567649, Ey < -0.24567649), (Ey, True)))",59,0.5711549182562068,96
12,2.0176954,7.5828799484680335e-06,"min(-0.049247142 * (DST + sign(Ey)), (-0.049247142 * DST) - Ey)","Piecewise((-0.049247142*(DST + sign(Ey)), 0.049247142*DST + Ey < 0.049247142*(DST + sign(Ey))), (-0.049247142*DST - Ey, True))","PySRFunction(X=>Piecewise((-0.049247142*(DST + sign(Ey)), 0.049247142*DST + Ey < 0.049247142*(DST + sign(Ey))), (-0.049247142*DST - Ey, True)))",30,0.3165932661992695,66
11,2.0177107,0.00030359356862533893,"min(-0.049247142 * (DST + Ey), (-0.049247142 * DST) - Ey)","Piecewise((-0.049247142*(DST + Ey), 0.049247142*DST + Ey < 0.049247142*(DST + Ey)), (-0.049247142*DST - Ey, True))","PySRFunction(X=>Piecewise((-0.049247142*(DST + Ey), 0.049247142*DST + Ey < 0.049247142*(DST + Ey)), (-0.049247142*DST - Ey, True)))",30,0.3165932661992695,66
7,2.0179021,0.01991923017234829,"(DST * -0.04469099) - max(-0.18345837, Ey)","DST*(-0.04469099) - Piecewise((Ey, Ey > -0.18345837), (-0.18345837, True))","PySRFunction(X=>DST*(-0.04469099) - Piecewise((Ey, Ey > -0.18345837), (-0.18345837, True)))",32,0.2636285355620135,89
7,2.0179083,0.021797233047503816,"(DST * -0.05334801) - max(Ey, -0.05334801)","DST*(-0.05334801) - Piecewise((-0.05334801, Ey < -0.05334801), (Ey, True))","PySRFunction(X=>DST*(-0.05334801) - Piecewise((-0.05334801, Ey < -0.05334801), (Ey, True)))",6,0.36422786358089443,37
11,2.0179627,0.00044940984861937855,"(-0.022664554 * ((DST + DST) + Ey)) - max(Ey, -0.033671647)","-0.022664554*(DST + DST + Ey) - Piecewise((-0.033671647, Ey < -0.033671647), (Ey, True))","PySRFunction(X=>-0.022664554*(DST + DST + Ey) - Piecewise((-0.033671647, Ey < -0.033671647), (Ey, True)))",52,0.25996081529512616,107
7,2.01825,0.01986136789075776,"(-0.04496765 * DST) - max(Ey, -0.2839253)","-0.04496765*DST - Piecewise((-0.2839253, Ey < -0.2839253), (Ey, True))","PySRFunction(X=>-0.04496765*DST - Piecewise((-0.2839253, Ey < -0.2839253), (Ey, True)))",1,0.68273857185547,33
9,2.0189362,0.017947026126355806,"min(-0.049247142 * DST, (-0.049247142 * DST) - Ey)","Piecewise((-0.049247142*DST, 0.049247142*DST > 0.049247142*DST + Ey), (-0.049247142*DST - Ey, True))","PySRFunction(X=>Piecewise((-0.049247142*DST, 0.049247142*DST > 0.049247142*DST + Ey), (-0.049247142*DST - Ey, True)))",30,0.3165932661992695,66
9,2.0197773,0.009339359175972133,"(-0.022664554 * (DST + DST)) - max(Ey, -0.033671647)","-0.022664554*(DST + DST) - Piecewise((-0.033671647, Ey < -0.033671647), (Ey, True))","PySRFunction(X=>-0.022664554*(DST + DST) - Piecewise((-0.033671647, Ey < -0.033671647), (Ey, True)))",52,0.25996081529512616,107
7,2.0201814,0.01917662118518892,"(DST * -0.041585807) - max(-0.19200039, Ey)","DST*(-0.041585807) - Piecewise((Ey, Ey > -0.19200039), (-0.19200039, True))","PySRFunction(X=>DST*(-0.041585807) - Piecewise((Ey, Ey > -0.19200039), (-0.19200039, True)))",44,0.3202050920326957,52
7,2.0202525,0.02283442200033795,"(DST * -0.057512976) - max(Ey, -0.057512976)","DST*(-0.057512976) - Piecewise((-0.057512976, Ey < -0.057512976), (Ey, True))","PySRFunction(X=>DST*(-0.057512976) - Piecewise((-0.057512976, Ey < -0.057512976), (Ey, True)))",46,0.07003251233607233,69
7,2.020438,0.04578332886851095,"(DST * -0.04591963) - max(Ey, 4.9844043e-6)","DST*(-0.04591963) - Piecewise((4.9844043e-6, Ey < 4.9844043e-6), (Ey, True))","PySRFunction(X=>DST*(-0.04591963) - Piecewise((4.9844043e-6, Ey < 4.9844043e-6), (Ey, True)))",43,0.49695954912364315,116
13,2.020453,0.009687180058886358,"min(DST / (1.9428316 / -0.1101588), (DST / (1.9428316 / -0.1101588)) - Ey)","Piecewise((DST/((1.9428316/(-0.1101588))), DST/((1.9428316/(-0.1101588))) < DST/((1.9428316/(-0.1101588))) - Ey), (DST/((1.9428316/(-0.1101588))) - Ey, True))","PySRFunction(X=>Piecewise((DST/((1.9428316/(-0.1101588))), DST/((1.9428316/(-0.1101588))) < DST/((1.9428316/(-0.1101588))) - Ey), (DST/((1.9428316/(-0.1101588))) - Ey, True)))",3,0.3897442249283468,47
13,2.0213783,0.00013174916845106347,"min((-0.06563627 * ((DST - -0.22322342) + P_dyn)) - Ey, -0.06563627 * DST)","Piecewise((-Ey - 0.06563627*(DST + P_dyn - 1*(-0.22322342)), 0.06563627*DST < Ey + 0.06563627*(DST + P_dyn - 1*(-0.22322342))), (-0.06563627*DST, True))","PySRFunction(X=>Piecewise((-Ey - 0.06563627*(DST + P_dyn - 1*(-0.22322342)), 0.06563627*DST < Ey + 0.06563627*(DST + P_dyn - 1*(-0.22322342))), (-0.06563627*DST, True)))",9,0.21518935716541243,84
9,2.0218103,0.000955383105324818,"((DST + P_dyn) / -26.450043) - max(-0.41122922, Ey)","(DST + P_dyn)/(-26.450043) - Piecewise((Ey, Ey > -0.41122922), (-0.41122922, True))","PySRFunction(X=>(DST + P_dyn)/(-26.450043) - Piecewise((Ey, Ey > -0.41122922), (-0.41122922, True)))",56,0.23541169704116155,88
11,2.021911,0.01045674989480143,"min((-0.06563627 * (DST + P_dyn)) - Ey, -0.06563627 * DST)","Piecewise((-Ey - 0.06563627*(DST + P_dyn), 0.06563627*DST < Ey + 0.06563627*(DST + P_dyn)), (-0.06563627*DST, True))","PySRFunction(X=>Piecewise((-Ey - 0.06563627*(DST + P_dyn), 0.06563627*DST < Ey + 0.06563627*(DST + P_dyn)), (-0.06563627*DST, True)))",9,0.21518935716541243,84
9,2.0224907,0.0004768575466332427,"(-0.038204193 * (DST + P_dyn)) - max(Ey, -0.49773288)","-0.038204193*(DST + P_dyn) - Piecewise((-0.49773288, Ey < -0.49773288), (Ey, True))","PySRFunction(X=>-0.038204193*(DST + P_dyn) - Piecewise((-0.49773288, Ey < -0.49773288), (Ey, True)))",53,0.6760878750215195,102
7,2.0238383,0.018358874243249158,"(DST * -0.038480055) - max(Ey, -0.16992301)","DST*(-0.038480055) - Piecewise((-0.16992301, Ey < -0.16992301), (Ey, True))","PySRFunction(X=>DST*(-0.038480055) - Piecewise((-0.16992301, Ey < -0.16992301), (Ey, True)))",61,0.40447590241390935,71
7,2.0242167,0.01826563540063369,"(-0.053776745 * DST) - max(Ey, -0.46370006)","-0.053776745*DST - Piecewise((-0.46370006, Ey < -0.46370006), (Ey, True))","PySRFunction(X=>-0.053776745*DST - Piecewise((-0.46370006, Ey < -0.46370006), (Ey, True)))",49,0.8115558669350104,118
7,2.0244205,0.018235039587296144,"(DST * -0.038204193) - max(Ey, -0.35864487)","DST*(-0.038204193) - Piecewise((-0.35864487, Ey < -0.35864487), (Ey, True))","PySRFunction(X=>DST*(-0.038204193) - Piecewise((-0.35864487, Ey < -0.35864487), (Ey, True)))",53,0.6760878750215195,102
7,2.0251746,0.018530798721445065,"(DST * -0.03719098) - max(Ey, -0.21717875)","DST*(-0.03719098) - Piecewise((-0.21717875, Ey < -0.21717875), (Ey, True))","PySRFunction(X=>DST*(-0.03719098) - Piecewise((-0.21717875, Ey < -0.21717875), (Ey, True)))",42,0.5836751940682362,42
7,2.0256772,0.0179570175594727,"(DST / -26.450043) - max(-0.41122922, Ey)","DST/(-26.450043) - Piecewise((Ey, Ey > -0.41122922), (-0.41122922, True))","PySRFunction(X=>DST/(-26.450043) - Piecewise((Ey, Ey > -0.41122922), (-0.41122922, True)))",56,0.23541169704116155,88
7,2.0267007,0.017794976205464944,"(-0.045176797 * DST) - max(Ey, 0.11524951)","-0.045176797*DST - Piecewise((0.11524951, Ey < 0.11524951), (Ey, True))","PySRFunction(X=>-0.045176797*DST - Piecewise((0.11524951, Ey < 0.11524951), (Ey, True)))",20,0.3680268719293325,49
7,2.0347674,0.016828905944934098,"(-0.03148827 * DST) - max(Ey, -0.3403073)","-0.03148827*DST - Piecewise((-0.3403073, Ey < -0.3403073), (Ey, True))","PySRFunction(X=>-0.03148827*DST - Piecewise((-0.3403073, Ey < -0.3403073), (Ey, True)))",36,0.349084613676405,113
7,2.0353117,0.016776781222272386,"(-0.031182026 * DST) - max(Ey, -0.31064826)","-0.031182026*DST - Piecewise((-0.31064826, Ey < -0.31064826), (Ey, True))","PySRFunction(X=>-0.031182026*DST - Piecewise((-0.31064826, Ey < -0.31064826), (Ey, True)))",38,0.023296688461016735,37
7,2.0377727,0.016937843250142557,"(DST * -0.06897383) - max(Ey, -0.06897383)","DST*(-0.06897383) - Piecewise((-0.06897383, Ey < -0.06897383), (Ey, True))","PySRFunction(X=>DST*(-0.06897383) - Piecewise((-0.06897383, Ey < -0.06897383), (Ey, True)))",37,0.006841712432051106,50
